territory,menu item,price,category,menu
Singapore,Ninja Chicken Meal,4.74,Ala Carte & Value Meals,Regular Menu
Singapore,Samurai Beef Meal (Double),8.72,Ala Carte & Value Meals,Regular Menu
Singapore,Samurai Beef Meal (Single),7.26,Ala Carte & Value Meals,Regular Menu
Singapore,Double Quarter Pounder® with Cheese Extra Value Meal,8.17,Ala Carte & Value Meals,Regular Menu
Singapore,Quarter Pounder® with Cheese Extra Value Meal,7.19,Ala Carte & Value Meals,Regular Menu
Singapore,Buttermilk Crispy Chicken Extra Value Meal,7.88,Ala Carte & Value Meals,Regular Menu
Singapore,McSpicy® Extra Value Meal,6.53,Ala Carte & Value Meals,Regular Menu
Singapore,Dbl McSpicy® Extra Value Meal,7.7,Ala Carte & Value Meals,Regular Menu
Singapore,Dbl Filet-O-Fish® Extra Value Meal,7.08,Ala Carte & Value Meals,Regular Menu
Singapore,Filet-O-Fish® Extra Value Meal,5.18,Ala Carte & Value Meals,Regular Menu
Singapore,McChicken® Extra Value Meal,5.04,Ala Carte & Value Meals,Regular Menu
Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,6.06,Ala Carte & Value Meals,Regular Menu
Singapore,Chicken McNuggets® (9pc) Extra Value Meal,6.93,Ala Carte & Value Meals,Regular Menu
Singapore,Chicken McNuggets® (20pc),10.58,Ala Carte & Value Meals,Regular Menu
Singapore,Big Mac® Extra Value Meal,7.04,Ala Carte & Value Meals,Regular Menu
Singapore,Double Cheeseburger Extra Value Meal,5.62,Ala Carte & Value Meals,Regular Menu
Singapore,Happy Sharing Box A Chicken McNuggets® (12pc) + McWings® (8pc),11.93,Ala Carte & Value Meals,Regular Menu
Singapore,Happy Sharing Box B Chicken McNuggets® (6pc) + McWings® (4pc),7.44,Ala Carte & Value Meals,Regular Menu
Singapore,McWings® 4pc Extra Value Meal,5.91,Ala Carte & Value Meals,Regular Menu
Singapore,Grilled Chicken McWrap Extra Value Meal,6.53,Ala Carte & Value Meals,Regular Menu
Singapore,Cheeseburger,2.85,Ala Carte & Value Meals,Regular Menu
Singapore,Hamburger,2.19,Ala Carte & Value Meals,Regular Menu
Singapore,Seaweed McShaker Fries (L),3.54,Sides,Regular Menu
Singapore,White Peach Yoghurt Pie,1.61,Sides,Regular Menu
Singapore,Chicken McNuggets® (6pc) Extra Value Meal ,6.06,Sides,Regular Menu
Singapore,Chicken McNuggets® (9pc) Extra Value Meal,6.93,Sides,Regular Menu
Singapore,Chicken McNuggets® (20pc),10.58,Sides,Regular Menu
Singapore,McWings® 4pc Extra Value Meal,5.91,Sides,Regular Menu
Singapore,McWings® 2pc,2.44,Sides,Regular Menu
Singapore,Apple Pie,1.39,Sides,Regular Menu
Singapore,Happy Sharing Box A Chicken McNuggets® (12pc) + McWings® (8pc),11.93,Sides,Regular Menu
Singapore,Happy Sharing Box B Chicken McNuggets® (6pc) + McWings® (4pc),7.44,Sides,Regular Menu
Singapore,French Fries (L),3.54,Sides,Regular Menu
Singapore,French Fries (M),3.25,Sides,Regular Menu
Singapore,French Fries,1.9,Sides,Regular Menu
Singapore,Apple Slices,1.53,Sides,Regular Menu
Singapore,Corn Cup (5oz),1.53,Sides,Regular Menu
Singapore,White Peach Yoghurt Pie,1.61,Desserts,Regular Menu
Singapore,Oreo® McFlurry®,2.59,Desserts,Regular Menu
Singapore,Mudpie McFlurry®,2.88,Desserts,Regular Menu
Singapore,Strawberry Shortcake McFlurry®,2.88,Desserts,Regular Menu
Singapore,Hot Fudge Sundae,1.93,Desserts,Regular Menu
Singapore,Strawberry Sundae,1.93,Desserts,Regular Menu
Singapore,Apple Pie,1.39,Desserts,Regular Menu
Singapore,Coke® Zero Sugar,2.3,Beverages,Regular Menu
Singapore,Coke® Original Taste Less Sugar,2.3,Beverages,Regular Menu
Singapore,Iced Lemon Tea,2.92,Beverages,Regular Menu
Singapore,Jasmine Green Tea,2.92,Beverages,Regular Menu
Singapore,Caramel Frappé with OREO®,3.83,Beverages,Regular Menu
Singapore,Mocha Frappé with OREO®,3.83,Beverages,Regular Menu
Singapore,Caramel Frappé (served without whipped cream),3.47,Beverages,Regular Menu
Singapore,Mocha Frappé (served without whipped cream),3.47,Beverages,Regular Menu
Singapore,Iced MILO®,2.92,Beverages,Regular Menu
Singapore,Cappuccino,3.25,Beverages,Regular Menu
Singapore,Latte,3.25,Beverages,Regular Menu
Singapore,Iced Latte,3.39,Beverages,Regular Menu
Singapore,McCafé Premium Roast Coffee,2.3,Beverages,Regular Menu
Singapore,100% Pure Orange Juice (Junior),2.92,Beverages,Regular Menu
Singapore,"Low-fat, High-Calcium Milk",2.3,Beverages,Regular Menu
Singapore,Hot Tea,2.3,Beverages,Regular Menu
Singapore,Hot MILO®,2.41,Beverages,Regular Menu
Singapore,Sprite®,2.3,Beverages,Regular Menu
Singapore,Dasani®,2.3,Beverages,Regular Menu
Singapore,Family Meal: McSpicy® + Filet-O-Fish® Extra Value Meal + Cheeseburger/ 4pc McNuggets® HM,15.73,For the Family,Regular Menu
Singapore,Cheeseburger Happy Meal®,4.01,For the Family,Regular Menu
Singapore,Chicken McNuggets® 4pc Happy Meal®,4.01,For the Family,Regular Menu
Singapore,Chicken Bacon and Egg McMuffin® Extra Value Meal,4.56,Promotion Meals,Breakfast Menu
Singapore,2x Value Meal: Breakfast Deluxe EVM + CBE EVM,10.76,Promotion Meals,Breakfast Menu
Singapore,Egg McMuffin® Extra Value Meal,4.56,Promotion Meals,Breakfast Menu
Singapore,Sausage McMuffin® Extra Value Meal,4.38,Promotion Meals,Breakfast Menu
Singapore,Chicken Muffin Extra Value Meal,4.38,Promotion Meals,Breakfast Menu
Singapore,Sausage McMuffin® with Egg Extra Value Meal ,5.07,Promotion Meals,Breakfast Menu
Singapore,Breakfast Deluxe Extra Value Meal,6.93,Promotion Meals,Breakfast Menu
Singapore,Big Breakfast® Extra Value Meal,5.84,Promotion Meals,Breakfast Menu
Singapore,Breakfast Wrap Sausage Extra Value Meal,5.8,Promotion Meals,Breakfast Menu
Singapore,Chicken Bacon and Egg McMuffin® Extra Value Meal,4.56,Breakfast & Value Meals,Breakfast Menu
Singapore,Egg McMuffin® Extra Value Meal,4.56,Breakfast & Value Meals,Breakfast Menu
Singapore,Sausage McMuffin® with Egg Extra Value Meal ,5.07,Breakfast & Value Meals,Breakfast Menu
Singapore,Sausage McMuffin® Extra Value Meal,4.38,Breakfast & Value Meals,Breakfast Menu
Singapore,Chicken Muffin Extra Value Meal,4.38,Breakfast & Value Meals,Breakfast Menu
Singapore,Chicken Muffin with Egg Extra Value Meal,4.93,Breakfast & Value Meals,Breakfast Menu
Singapore,Breakfast Deluxe Extra Value Meal,6.93,Breakfast & Value Meals,Breakfast Menu
Singapore,Big Breakfast® Extra Value Meal,5.84,Breakfast & Value Meals,Breakfast Menu
Singapore,Double Filet-O-Fish® Extra Value Meal,7.08,Breakfast & Value Meals,Breakfast Menu
Singapore,Filet-O-Fish® Extra Value Meal,5.18,Breakfast & Value Meals,Breakfast Menu
Singapore,Hotcakes with Sausage Extra Value Meal,6.2,Breakfast & Value Meals,Breakfast Menu
Singapore,Hotcakes Extra Value Meal,5.8,Breakfast & Value Meals,Breakfast Menu
Singapore,Breakfast Wrap Sausage Extra Value Meal,5.8,Breakfast & Value Meals,Breakfast Menu
Singapore,Breakfast Wrap Chicken Ham Extra Value Meal ,5.44,Breakfast & Value Meals,Breakfast Menu
Singapore,Apple Slices,1.53,Sides,Breakfast Menu
Singapore,Hashbrown,2.08,Sides,Breakfast Menu
Singapore,Apple Pie,1.39,Sides,Breakfast Menu
Singapore,Oreo® McFlurry®,2.59,Desserts,Breakfast Menu
Singapore,Mudpie McFlurry®,2.88,Desserts,Breakfast Menu
Singapore,Strawberry Shortcake McFlurry®,2.88,Desserts,Breakfast Menu
Singapore,Hot Fudge Sundae,1.93,Desserts,Breakfast Menu
Singapore,Strawberry Sundae,1.93,Desserts,Breakfast Menu
Singapore,Apple Pie,1.39,Desserts,Breakfast Menu
Singapore,Caramel Frappé with OREO®,3.83,Beverages,Breakfast Menu
Singapore,Mocha Frappé with OREO®,3.83,Beverages,Breakfast Menu
Singapore,Caramel Frappé (served without whipped cream),3.47,Beverages,Breakfast Menu
Singapore,Mocha Frappé (served without whipped cream),3.47,Beverages,Breakfast Menu
Singapore,Cappuccino,3.25,Beverages,Breakfast Menu
Singapore,Latte,3.25,Beverages,Breakfast Menu
Singapore,Iced Latte,3.39,Beverages,Breakfast Menu
Singapore,Iced MILO®,2.92,Beverages,Breakfast Menu
Singapore,McCafé Premium Roast Coffee,2.3,Beverages,Breakfast Menu
Singapore,100% Pure Orange Juice (Junior),2.92,Beverages,Breakfast Menu
Singapore,"Low-fat, High-Calcium Milk",2.3,Beverages,Breakfast Menu
Singapore,Hot Tea,2.3,Beverages,Breakfast Menu
Singapore,Hot MILO®,2.41,Beverages,Breakfast Menu
Singapore,Iced Lemon Tea,2.92,Beverages,Breakfast Menu
Singapore,Jasmine Green Tea,2.92,Beverages,Breakfast Menu
Singapore,Coke® Original Taste Less Sugar,2.3,Beverages,Breakfast Menu
Singapore,Coke® Zero Sugar,2.3,Beverages,Breakfast Menu
Singapore,Sprite®,2.3,Beverages,Breakfast Menu
Singapore,Dasani®,2.3,Beverages,Breakfast Menu
Singapore,Family Meal: BF Deluxe + SME EVM + HCake HM,15.84,For the Family,Breakfast Menu
Singapore,Breakfast Hotcakes (2pcs) Happy Meal®,3.83,For the Family,Breakfast Menu
India,2 Cheesy Italian Chicken + Fries (L) + 2 Coke,6.36,Match Time Sharers,NA
India,2 Cheesy Italian Veg + Fries (L) + 2 Coke,6,Match Time Sharers,NA
India,Chicken Nuggets Bucket – 27 Pc,6.86,Match Time Sharers,NA
India,Fries Bucket,3.42,Match Time Sharers,NA
India,2 McCheese Burger Veg + Fries (L) + 2 Coke,7.45,Match Time Sharers,NA
India,2 McCheese Burger Chicken + Fries (L)  + 2 Coke,7.8,Match Time Sharers,NA
India,2 Corn and Cheese Burger + Fries (L) + 2 Coke,5.04,Match Time Sharers,NA
India,2 Grilled Chicken and Cheese Burger + Fries (L) + 2 Coke,5.65,Match Time Sharers,NA
India,2 McSpicy Chicken Burger + Fries (L) + 2 Coke,5.9,Match Time Sharers,NA
India,2 McVeggie Burger + Fries (L) + 2 Coke,4.67,Match Time Sharers,NA
India,2 McChicken Burger + Fries (L) + 2 Coke,4.67,Match Time Sharers,NA
India,Corn & Cheese Burger +McVeggie Burger+Fries (M),3.96,Match Time Sharers,NA
India,McVeggie Burger + 2 Fries (M) + McAloo Tikki+ Veg Pizza McPuff,3.69,Match Time Sharers,NA
India,2 McSpicy Chicken Burger  + 2 Fries (M)  + Veg Pizza McPuff,5.91,Match Time Sharers,NA
India,2 McChicken Burger + 2 Fries (M) + Veg Pizza McPuff,4.67,Match Time Sharers,NA
India,McSpicy Paneer Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,4.67,Match Time Sharers,NA
India,McVeggie Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,4.05,Match Time Sharers,NA
India,2 McVeggie Burger + 2 Fries (M) + Veg Pizza McPuff,4.67,Match Time Sharers,NA
India,2 Chicken Maharaja Mac + 2 Coke + Fries (L) + McFlurry Oreo (M),7.34,Match Time Sharers,NA
India,2 McAloo Tikki + 2 Fries (L),3.81,Match Time Sharers,NA
India,McSpicy Paneer Burger + 2 Fries M + McAloo Tikki + Veg Pizza McPuff,4.66,Match Time Sharers,NA
India,McSpicy Chicken Burger + McChicken Burger + Fries (M),4.49,Match Time Sharers,NA
India,6 Pc Nuggets + McChicken + Coke,3.92,Match Time Sharers,NA
India,Corn and Cheese Burger + Coke + Fries (M) + Veg Pizza McPuff,4.26,Match Time Meals,NA
India,Corn & Cheese Burger + Fries (R),2.16,Match Time Meals,NA
India,Grilled Chicken & Cheese Burger + Coke,2.59,Match Time Meals,NA
India,Corn & Cheese Burger + Coke,2.71,Match Time Meals,NA
India,Grilled Chicken & Cheese Burger + Veg Pizza McPuff,2.04,Match Time Meals,NA
India,Corn & Cheese Burger + Veg Pizza McPuff,2.08,Match Time Meals,NA
India,McChicken Burger + Fries (L),2.73,Match Time Meals,NA
India,McSpicy Paneer + Fries (M) + Piri Piri Spice Mix,3.1,Match Time Meals,NA
India,McAloo Tikki + Veg Pizza McPuff + Fries (R),1.9,Match Time Meals,NA
India,McVeggie Burger + Veg Pizza McPuff + Fries (L),3.18,Match Time Meals,NA
India,Strawberry Shake + Fries (M),2.35,Match Time Meals,NA
India,Mexican McAloo Tikki Burger + Fries (R),1.39,Match Time Meals,NA
India,McChicken Burger + Fries (R),2.11,Match Time Meals,NA
India,McVeggie Burger + Veg Pizza McPuff,2.05,Match Time Meals,NA
India,Chicken McNuggets 6 Pc + Fries (M) + Piri Piri Spice Mix,2.94,Match Time Meals,NA
India,Chocolate Shake + Fries (M),2.35,Match Time Meals,NA
India,McSpicy Chicken + Mexican Cheesy Fries,3.1,Match Time Meals,NA
India,McSpicy Chicken + Fries (M) + Piri Piri Spice Mix,3.28,Match Time Meals,NA
India,McSpicy Paneer + Mexican Cheesy Fries,3.1,Match Time Meals,NA
India,Pizza Mc Puff + McSpicy Chicken,2.27,Match Time Meals,NA
India,McSaver Masala McEgg,0.9,Match Time Meals,NA
India,McSaver Pizza McPuff,1.25,Match Time Meals,NA
India,McSaver Mexican McAloo Tikki,1.25,Match Time Meals,NA
India,McAloo Tikki Burger + Veg Pizza McPuff + Piri Piri Spice Mix,1.52,Match Time Meals,NA
India,McVeggie + Fries (M),2.28,Match Time Meals,NA
India,Mexican McAloo Tikki Burger + Fries (L),2.08,Match Time Meals,NA
India,McVeggie Burger + Fries (M) + Piri Piri Mix,2.78,Match Time Meals,NA
India,McVeggie Burger + Fries (R),2.11,Match Time Meals,NA
India,McSaver Small Fries,1.25,Match Time Meals,NA
India,McSaver Chicken Nuggets (4 Pc),1.25,Match Time Meals,NA
India,McSaver McAloo Tikki,1.25,Match Time Meals,NA
India,McChicken + Fries (M),2.28,Match Time Meals,NA
India,McVeggie Burger + Fries (L),2.67,Match Time Meals,NA
India,McAloo Tikki + Fries (R),1.28,Match Time Meals,NA
India,McChicken + McSpicy Chicken Burger,3.48,Match Time Meals,NA
India,McVeggie + McAloo Tikki Burger,2.16,Match Time Meals,NA
India,McAloo Tikki + Veg Pizza McPuff + Coke,1.94,Match Time Meals,NA
India,McChicken Burger + Veg Pizza McPuff,2.05,Match Time Meals,NA
India,2 McFlurry Oreo (S),1.87,Match Time Meals,NA
India,2 McVeggie Burger,3,Match Time Meals,NA
India,2 Iced Coffee,2.41,Match Time Meals,NA
India,2 Coke,1.96,Match Time Meals,NA
India,2 Fries (R),1.34,Match Time Meals,NA
India,2 Soft Serve Hot Fudge (M),1.87,Match Time Meals,NA
India,2 Cappuccino,2.35,Match Time Meals,NA
India,Cheesy Veg Nuggets 9 pc + Fries (M),3.07,Match Time Meals,NA
India,Black Forest Mcflurry (M) BOGO,1.39,Match Time Meals,NA
India,McSaver McCheese Burger Veg Meal,4.63,Veg Specials,NA
India,Cheesy Veg Nuggets - 4 Pc,1.13,Veg Specials,NA
India,Cheesy Veg Nuggets - 9 Pc,2.39,Veg Specials,NA
India,Cheesy Veg Nuggets - 2 Pc,0.62,Veg Specials,NA
India,McCheese Burger Veg,3.15,Veg Specials,NA
India,Classic Cheesy Dip,0.17,Veg Specials,NA
India,Cheesy Italian Veg Burger,2.05,Burgers & Wraps,NA
India,Cheesy Italian Chicken Burger,2.11,Burgers & Wraps,NA
India,McCheese Burger Chicken,3.38,Burgers & Wraps,NA
India,Grilled Chicken & Cheese Burger,1.97,Burgers & Wraps,NA
India,Corn & Cheese Burger,1.74,Burgers & Wraps,NA
India,McSpicy Premium Chicken Burger,3.13,Burgers & Wraps,NA
India,McSpicy Premium Veg Burger,2.99,Burgers & Wraps,NA
India,McAloo Tikki Burger,0.79,Burgers & Wraps,NA
India,McChicken Burger,1.66,Burgers & Wraps,NA
India,McVeggie Burger,1.89,Burgers & Wraps,NA
India,Filet-O-Fish Burger,2.22,Burgers & Wraps,NA
India,Chicken Maharaja Mac,3.1,Burgers & Wraps,NA
India,Veg Maharaja Mac,2.65,Burgers & Wraps,NA
India,Mexican McAloo Tikki Burger,0.89,Burgers & Wraps,NA
India,Chicken Kebab Burger,1.34,Burgers & Wraps,NA
India,Masala McEgg Burger,0.82,Burgers & Wraps,NA
India,McSpicy Paneer Burger,2.41,Burgers & Wraps,NA
India,McSpicy Chicken Burger,2.28,Burgers & Wraps,NA
India,Big Spicy Chicken Wrap,2.88,Burgers & Wraps,NA
India,Big Spicy Paneer Wrap,2.53,Burgers & Wraps,NA
India,McCheese Burger Veg,3.15,Burgers & Wraps,NA
India,McSaver Cheesy Italian Veg Meal,3.78,Meals for One,NA
India,McSaver Cheesy Italian Chicken Meal,3.94,Meals for One,NA
India,McSaver McCheese Burger Chicken Meal,4.63,Meals for One,NA
India,McSaver McCheese Burger Veg Meal,4.63,Meals for One,NA
India,McSaver Corn & Cheese Burger Meal,3.6,Meals for One,NA
India,McSaver Grilled Chicken & Cheese Burger Meal,3.81,Meals for One,NA
India,McSaver McVeggie Meal,3.36,Meals for One,NA
India,McSaver McChicken Meal,3.67,Meals for One,NA
India,McSaver Filet-O-Fish Meal,4.31,Meals for One,NA
India,McSaver McAloo Tikki Meal,2.46,Meals for One,NA
India,McSaver Mexican McAloo Tikki Meal,2.59,Meals for One,NA
India,McSaver McSpicy Chicken Meal,3.95,Meals for One,NA
India,McSaver McSpicy Paneer Meal,3.79,Meals for One,NA
India,McSaver McSpicy Premium Chicken Meal,4.63,Meals for One,NA
India,McSaver McSpicy Premium Veg Meal,4.63,Meals for One,NA
India,McSaver Veg Maharaja Mac Meal,4.63,Meals for One,NA
India,McSaver Chicken Maharaja Mac Meal,4.63,Meals for One,NA
India,McSaver Big Spicy Paneer Wrap Meal,4.82,Meals for One,NA
India,McSaver Big Spicy Chicken Wrap Meal,4.96,Meals for One,NA
India,McSaver Masala McEgg Meal,2.77,Meals for One,NA
India,McSaver Chicken Kebab Burger Meal,3.23,Meals for One,NA
India,McSaver Chicken McNuggets 9 Pcs Meal,4.53,Meals for One,NA
India,McSaver Chicken McNuggets 6 Pcs Meal,4.16,Meals for One,NA
India,Festive Sharing Meal for 4 (Premium),15.91,"Festive Sharing Meals
",NA
India,Festive Sharing Meal for 4,11,"Festive Sharing Meals
",NA
India,Festive Sharing Meal for 3,8.58,"Festive Sharing Meals
",NA
India,Festive Sharing Meal for 2,4.57,"Festive Sharing Meals
",NA
India,McSaver Chicken Kebab Burger,1.25,Match Time Meals,NA
India,Hazelnut Cold Coffee,2.97,Coffee & Beverages (Hot and Cold),NA
India,Hazelnut Cappuccino Reguler,2.74,Coffee & Beverages (Hot and Cold),NA
India,Hazelnut Cappuccino Small,2.39,Coffee & Beverages (Hot and Cold),NA
India,Hazelnut Hot Chocolate Regular,2.85,Coffee & Beverages (Hot and Cold),NA
India,Hazelnut Hot Chocolate Small,2.46,Coffee & Beverages (Hot and Cold),NA
India,Cappuccino (S),1.98,Coffee & Beverages (Hot and Cold),NA
India,Cappuccino (R),2.41,Coffee & Beverages (Hot and Cold),NA
India,Hot Chocolate (S),2.21,Coffee & Beverages (Hot and Cold),NA
India,Hot Chocolate (R),2.6,Coffee & Beverages (Hot and Cold),NA
India,Latte (S),2.04,Coffee & Beverages (Hot and Cold),NA
India,Latte (R),2.41,Coffee & Beverages (Hot and Cold),NA
India,Mocha (S),2.53,Coffee & Beverages (Hot and Cold),NA
India,Mocha (R),2.84,Coffee & Beverages (Hot and Cold),NA
India,Berry Lemonade Splash Regular,1.59,Coffee & Beverages (Hot and Cold),NA
India,Green Apple Chiller,2.16,Coffee & Beverages (Hot and Cold),NA
India,Lemon Chiller,2.16,Coffee & Beverages (Hot and Cold),NA
India,Chocolate Shake,2.11,Coffee & Beverages (Hot and Cold),NA
India,Strawberry Shake,2.11,Coffee & Beverages (Hot and Cold),NA
India,American Mud Pie,2.35,Coffee & Beverages (Hot and Cold),NA
India,Mango Smoothie,2.53,Coffee & Beverages (Hot and Cold),NA
India,Mixed Berry Smoothie,2.53,Coffee & Beverages (Hot and Cold),NA
India,McCafe-Mocha Frappe,3.34,Coffee & Beverages (Hot and Cold),NA
India,Kit Kat Frappe,3.08,Coffee & Beverages (Hot and Cold),NA
India,McCafe-Ice Coffee,2.41,Coffee & Beverages (Hot and Cold),NA
India,Mccafe Iced Americano,2.16,Coffee & Beverages (Hot and Cold),NA
India,McCafe-Chocolate Frappe,3.34,Coffee & Beverages (Hot and Cold),NA
India,Strawberry Chiller,2.16,Coffee & Beverages (Hot and Cold),NA
India,McCafe Americano (S),2.04,Coffee & Beverages (Hot and Cold),NA
India,McCafe-Classic Coffee,2.59,Coffee & Beverages (Hot and Cold),NA
India,McCafe Americano (R),2.29,Coffee & Beverages (Hot and Cold),NA
India,Moroccan Mint Green Tea,2.29,Coffee & Beverages (Hot and Cold),NA
India,English Breakfast,1.91,Coffee & Beverages (Hot and Cold),NA
India,Flat White,2.08,Coffee & Beverages (Hot and Cold),NA
India,Strawberry Green Tea (S),1.84,Coffee & Beverages (Hot and Cold),NA
India,Coke,1.24,Coffee & Beverages (Hot and Cold),NA
India,Fanta,1.24,Coffee & Beverages (Hot and Cold),NA
India,Sprite,1.24,Coffee & Beverages (Hot and Cold),NA
India,Coke zero can,0.76,Coffee & Beverages (Hot and Cold),NA
India,Chilli Guava Coke,1.24,Coffee & Beverages (Hot and Cold),NA
India,Chilli Guava Sprite,1.24,Coffee & Beverages (Hot and Cold),NA
India,Masala Pop Coke,1.24,Coffee & Beverages (Hot and Cold),NA
India,Masala Pop Sprite,1.24,Coffee & Beverages (Hot and Cold),NA
India,Mixed Fruit Beverage,0.9,Coffee & Beverages (Hot and Cold),NA
India,Vedica Zen Water Bottle,0.55,Coffee & Beverages (Hot and Cold),NA
India,Festive Dip Box,0.56,Fries & Sides,NA
India,Tangy Pepper Dip,0.29,Fries & Sides,NA
India,Sweet Chilli Dip,0.29,Fries & Sides,NA
India,Chicken McNuggets - 20 Pcs,4.51,Fries & Sides,NA
India,Chicken McNuggets - 9 Pcs,2.54,Fries & Sides,NA
India,Chicken McNuggets - 6 Pcs,2.15,Fries & Sides,NA
India,Salsa Cheesy Fries,1.63,Fries & Sides,NA
India,Fries (L),1.67,Fries & Sides,NA
India,Fries (M),1.43,Fries & Sides,NA
India,Fries (R),0.94,Fries & Sides,NA
India,Cheesy Veg Nuggets 9 Pc + Piri Piri Spice Mix,2.69,Fries & Sides,NA
India,Cheesy Veg Nuggets 4 Pc + Piri Piri Spice Mix,1.36,Fries & Sides,NA
India,Cheesy Veg Nuggets - 4 Pc,1.13,Fries & Sides,NA
India,Classic Cheesy Fries,1.75,Fries & Sides,NA
India,Chicken McNuggets 4 PC,1.15,Fries & Sides,NA
India,Veg Pizza McPuff,0.73,Fries & Sides,NA
India,Cheesy Veg Nuggets - 9 Pc,2.39,Fries & Sides,NA
India,Cheesy Veg Nuggets - 2 Pc,0.62,Fries & Sides,NA
India,Fries (M) + Piri Piri Mix,1.44,Fries & Sides,NA
India,Classic Corn Cup,1.08,Fries & Sides,NA
India,Mustard Sauce,0.22,Fries & Sides,NA
India,Barbeque Sauce,0.22,Fries & Sides,NA
India,Chilli Sauce Sachet,0.02,Fries & Sides,NA
India,Piri Piri Spice Mix,0.27,Fries & Sides,NA
India,Tomato Ketchup Sachet,0.01,Fries & Sides,NA
India,Classic Cheesy Dip,0.17,Fries & Sides,NA
India,KitKat McFlurry with Brownie (Med),1.65,Desserts,NA
India,KitKat McFlurry with Brownie (Reg),1.53,Desserts,NA
India,Kit Kat Sundae (M),1.19,Desserts,NA
India,Soft Serve Hot Fudge (M),0.78,Desserts,NA
India,Black Forest McFlurry Medium,1.39,Desserts,NA
India,McFlurry Oreo Medium,1.55,Desserts,NA
India,Soft Serve Strawberry (M),0.78,Desserts,NA
India,Brownie Hot Fudge (M),1.66,Desserts,NA
India,Vanilla Chocolate Muffin,1.55,Desserts,NA
India,Chocolate Chip Muffin,1.67,Desserts,NA
India,Blueberry Cheese Cake,2.75,Desserts,NA
India,Chocolate Express Cake,2.41,Desserts,NA
India,Mcflurry Oreo Small,1.1,Desserts,NA
India,McVeggie Happy Meal,3.68,Happy Meals,NA
India,McChicken Happy Meal,3.93,Happy Meals,NA
India,4 Pc Chicken Nuggets HM,3.22,Happy Meals,NA
India,McAloo Tikki Happy Meal,2.54,Happy Meals,NA
India,McEgg Happy Meal,2.85,Happy Meals,NA
India,2 Pc Chicken Nuggets HM,2.65,Happy Meals,NA
India,Birthday Party Package - McVeggie,26.42,Happy Meals,NA
India,Birthday Party Package - McChicken,26.42,Happy Meals,NA
India,Jain Meal - McCheese Burger Veg,4.8,Jain Friendly,NA
India,McCheese Burger Veg,3.15,Jain Friendly,NA
